item_id,order_id,product_id,quantity
23517,9362,128,1
23518,9362,31,1
23519,9362,98,3
23520,9362,274,1
23521,9363,73,1
23522,9363,254,3
23523,9363,237,1
23524,9364,96,2
23525,9364,94,2
23526,9364,46,2
23527,9364,11,3
23528,9365,31,3
23529,9365,105,3
23530,9365,224,1
23531,9365,69,1
23532,9366,27,1
23533,9366,178,3
23534,9366,18,2
23535,9366,15,1
23536,9367,107,1
23537,9368,209,2
23538,9369,41,2
23539,9370,246,3
23540,9370,291,2
23541,9370,172,2
23542,9371,113,1
23543,9372,248,3
23544,9373,226,3
23545,9374,281,3
23546,9374,151,3
23547,9374,110,2
23548,9374,142,1
23549,9375,51,1
23550,9375,30,1
23551,9375,136,3
23552,9376,19,3
23553,9376,17,2
23554,9376,160,2
23555,9377,296,3
23556,9377,38,1
23557,9377,236,1
23558,9377,289,2
23559,9378,50,1
23560,9378,210,2
23561,9378,153,2
23562,9379,90,2
23563,9379,284,3
23564,9379,215,1
23565,9379,141,1
23566,9380,151,1
23567,9380,225,3
23568,9381,208,3
23569,9381,181,1
23570,9381,146,1
23571,9382,208,2
23572,9382,236,1
23573,9382,263,3
23574,9382,280,2
23575,9383,153,3
23576,9383,279,3
23577,9383,283,2
23578,9383,170,1
23579,9384,74,3
23580,9384,235,2
23581,9385,26,3
23582,9385,48,3
23583,9386,150,2
23584,9386,215,1
23585,9387,75,3
23586,9387,170,3
23587,9388,134,1
23588,9388,47,3
23589,9388,268,1
23590,9388,206,3
23591,9389,105,2
23592,9389,135,2
23593,9389,68,2
23594,9389,206,3
23595,9390,178,3
23596,9390,25,3
23597,9390,58,2
23598,9391,212,3
23599,9392,197,2
23600,9392,290,1
23601,9392,200,1
23602,9392,249,3
23603,9393,194,3
23604,9394,121,1
23605,9394,66,3
23606,9394,157,2
23607,9395,182,3
23608,9395,262,3
23609,9395,89,3
23610,9396,298,1
23611,9396,80,1
23612,9396,9,1
23613,9396,55,1
23614,9397,297,3
23615,9397,118,1
23616,9397,117,3
23617,9398,183,1
23618,9399,156,3
23619,9399,63,1
23620,9400,70,3
23621,9400,9,1
23622,9400,131,3
23623,9401,204,3
23624,9401,290,1
23625,9401,244,2
23626,9401,100,3
23627,9402,161,2
23628,9402,42,1
23629,9402,122,1
23630,9403,279,2
23631,9403,258,3
23632,9403,16,3
23633,9404,41,2
23634,9404,69,1
23635,9404,132,1
23636,9405,99,2
23637,9405,197,3
23638,9405,117,1
23639,9405,57,2
23640,9406,298,3
23641,9407,64,3
23642,9407,5,3
23643,9407,7,2
23644,9408,98,3
23645,9409,175,3
23646,9409,300,2
23647,9409,268,3
23648,9409,87,1
23649,9410,208,3
23650,9411,112,1
23651,9411,221,3
23652,9411,148,1
23653,9412,138,1
23654,9412,9,3
23655,9412,49,1
23656,9412,53,1
23657,9413,273,3
23658,9413,97,1
23659,9413,286,1
23660,9413,35,2
23661,9414,9,1
23662,9414,201,3
23663,9414,268,1
23664,9414,282,1
23665,9415,49,3
23666,9415,106,1
23667,9416,62,2
23668,9416,178,3
23669,9417,85,3
23670,9417,186,1
23671,9417,144,2
23672,9418,79,1
23673,9418,268,2
23674,9418,161,3
23675,9419,265,2
23676,9419,176,3
23677,9419,188,2
23678,9420,270,1
23679,9421,216,2
23680,9421,222,1
23681,9422,199,1
23682,9422,53,1
23683,9422,8,1
23684,9423,191,3
23685,9423,14,2
23686,9423,200,2
23687,9423,163,2
23688,9424,36,2
23689,9424,70,3
23690,9424,271,2
23691,9424,42,3
23692,9425,41,2
23693,9425,42,3
23694,9425,55,2
23695,9426,290,2
23696,9427,134,3
23697,9427,181,1
23698,9428,25,2
23699,9428,185,3
23700,9429,4,1
23701,9429,55,1
23702,9429,268,2
23703,9429,70,3
23704,9430,87,3
23705,9430,28,3
23706,9430,181,3
23707,9430,15,2
23708,9431,269,1
23709,9431,297,1
23710,9432,270,1
23711,9432,284,2
23712,9432,154,1
23713,9432,121,2
23714,9433,97,2
23715,9434,268,2
23716,9435,94,3
23717,9436,298,2
23718,9436,122,1
23719,9436,29,2
23720,9436,48,2
23721,9437,8,2
23722,9437,15,3
23723,9437,271,2
23724,9437,231,2
23725,9438,192,2
23726,9438,39,2
23727,9439,62,2
23728,9439,118,3
23729,9439,40,3
23730,9439,253,2
23731,9440,183,3
23732,9440,43,2
23733,9440,119,2
23734,9440,92,3
23735,9441,74,2
23736,9441,230,1
23737,9442,110,3
23738,9442,280,3
23739,9442,128,2
23740,9442,106,3
23741,9443,177,2
23742,9443,109,3
23743,9444,159,2
23744,9444,145,2
23745,9444,290,2
23746,9444,182,3
23747,9445,257,2
23748,9445,36,2
23749,9446,27,1
23750,9446,299,2
23751,9447,139,2
23752,9448,110,1
23753,9448,96,2
23754,9449,26,2
23755,9450,258,1
23756,9450,135,2
23757,9451,202,1
23758,9451,267,1
23759,9451,27,2
23760,9452,100,1
23761,9453,261,2
23762,9453,91,3
23763,9454,204,2
23764,9454,240,3
23765,9454,263,2
23766,9455,214,2
23767,9455,108,3
23768,9455,182,3
23769,9456,33,2
23770,9457,7,3
23771,9457,283,1
23772,9458,287,1
23773,9458,68,1
23774,9459,29,3
23775,9459,211,3
23776,9459,230,1
23777,9459,203,2
23778,9460,265,2
23779,9461,210,1
23780,9461,112,1
23781,9461,5,1
23782,9462,266,3
23783,9462,222,2
23784,9462,260,2
23785,9462,91,1
23786,9463,209,3
23787,9464,156,3
23788,9464,269,2
23789,9465,256,1
23790,9465,80,2
23791,9466,180,3
23792,9466,133,1
23793,9466,99,2
23794,9467,88,3
23795,9467,25,1
23796,9467,101,1
23797,9468,71,2
23798,9469,232,3
23799,9469,47,1
23800,9469,76,2
23801,9469,3,1
23802,9470,272,2
23803,9470,17,2
23804,9470,141,3
23805,9471,33,1
23806,9471,143,1
23807,9471,42,3
23808,9472,42,1
23809,9472,34,3
23810,9472,95,3
23811,9472,285,1
23812,9473,179,3
23813,9474,236,2
23814,9475,236,3
23815,9475,114,3
23816,9476,146,1
23817,9476,273,2
23818,9477,30,2
23819,9477,289,3
23820,9478,64,3
23821,9478,89,3
23822,9478,28,3
23823,9478,86,2
23824,9479,290,1
23825,9480,121,3
23826,9480,213,3
23827,9481,244,1
23828,9481,202,3
23829,9482,205,2
23830,9482,281,3
23831,9483,277,3
23832,9483,4,2
23833,9483,207,2
23834,9483,196,3
23835,9484,257,3
23836,9484,66,3
23837,9485,106,1
23838,9485,231,2
23839,9486,252,1
23840,9486,164,3
23841,9486,268,1
23842,9487,280,3
23843,9487,291,1
23844,9487,89,1
23845,9487,257,2
23846,9488,268,2
23847,9488,163,3
23848,9489,17,3
23849,9490,138,2
23850,9491,67,3
23851,9492,11,3
23852,9492,86,2
23853,9493,97,1
23854,9493,176,1
23855,9493,180,1
23856,9494,59,2
23857,9495,106,3
23858,9496,72,3
23859,9496,242,1
23860,9496,50,2
23861,9497,22,3
23862,9497,274,1
23863,9497,70,2
23864,9497,11,2
23865,9498,208,2
23866,9498,32,3
23867,9499,155,2
23868,9499,100,1
23869,9499,140,1
23870,9500,42,2
23871,9500,215,1
23872,9500,17,2
23873,9501,2,2
23874,9501,283,3
23875,9502,212,2
23876,9503,229,1
23877,9504,182,2
23878,9505,273,3
23879,9505,94,3
23880,9505,300,1
23881,9505,81,1
23882,9506,280,1
23883,9506,135,1
23884,9507,150,1
23885,9507,182,1
23886,9508,112,1
23887,9509,4,3
23888,9510,179,2
23889,9510,40,3
23890,9510,24,1
23891,9510,57,3
23892,9511,277,3
23893,9512,181,2
23894,9513,160,2
23895,9513,149,2
23896,9514,110,3
23897,9514,203,1
23898,9515,89,3
23899,9515,142,2
23900,9515,87,1
23901,9515,229,3
23902,9516,32,2
23903,9516,128,2
23904,9517,211,1
23905,9517,20,2
23906,9518,95,1
23907,9518,39,3
23908,9518,190,3
23909,9518,148,3
23910,9519,252,1
23911,9519,67,1
23912,9519,239,3
23913,9520,41,2
23914,9520,237,2
23915,9521,277,2
23916,9522,206,2
23917,9522,153,1
23918,9522,128,2
23919,9523,147,3
23920,9523,176,1
23921,9523,119,1
23922,9524,279,1
23923,9524,131,2
23924,9524,115,1
23925,9524,53,2
23926,9525,245,2
23927,9525,68,3
23928,9525,93,3
23929,9525,206,1
23930,9526,116,3
23931,9526,172,2
23932,9526,145,3
23933,9527,23,1
23934,9528,32,2
23935,9529,114,3
23936,9530,173,3
23937,9531,6,3
23938,9531,148,3
23939,9531,23,3
23940,9532,46,2
23941,9533,70,3
23942,9534,211,3
23943,9535,142,1
23944,9535,71,2
23945,9535,207,2
23946,9535,255,3
23947,9536,159,1
23948,9537,120,1
23949,9537,190,2
23950,9537,180,1
23951,9537,66,3
23952,9538,9,3
23953,9538,131,3
23954,9538,28,1
23955,9539,43,3
23956,9539,143,2
23957,9539,135,1
23958,9540,126,3
23959,9540,27,2
23960,9540,193,1
23961,9541,258,1
23962,9541,198,2
23963,9541,89,1
23964,9542,205,2
23965,9542,76,1
23966,9542,149,3
23967,9542,87,2
23968,9543,33,2
23969,9543,252,1
23970,9544,199,2
23971,9545,162,2
23972,9545,156,2
23973,9546,172,3
23974,9547,255,3
23975,9547,153,3
23976,9547,263,2
23977,9548,80,3
23978,9548,81,2
23979,9548,68,1
23980,9549,148,3
23981,9549,245,1
23982,9549,86,1
23983,9550,136,3
23984,9550,51,2
23985,9550,184,2
23986,9550,62,2
23987,9551,149,2
23988,9551,163,1
23989,9551,132,2
23990,9551,88,3
23991,9552,6,2
23992,9552,61,2
23993,9552,186,2
23994,9553,39,2
23995,9553,280,1
23996,9553,90,3
23997,9554,296,2
23998,9554,255,3
23999,9554,240,3
24000,9555,162,1
24001,9555,16,1
24002,9555,293,1
24003,9556,185,1
24004,9557,159,1
24005,9557,208,1
24006,9558,51,3
24007,9558,283,3
24008,9558,291,2
24009,9558,186,3
24010,9559,296,1
24011,9560,108,3
24012,9560,175,1
24013,9561,69,3
24014,9561,123,3
24015,9562,116,2
24016,9562,222,1
24017,9562,73,3
24018,9562,64,3
24019,9563,261,3
24020,9564,177,1
24021,9564,154,2
24022,9564,286,1
24023,9564,173,3
24024,9565,157,3
24025,9565,45,1
24026,9566,292,1
24027,9566,132,2
24028,9566,160,2
24029,9567,44,3
24030,9567,297,3
24031,9567,210,3
24032,9568,163,1
24033,9568,166,1
24034,9568,153,1
24035,9568,259,1
24036,9569,194,1
24037,9569,59,1
24038,9569,56,2
24039,9570,94,3
24040,9570,197,1
24041,9571,3,3
24042,9571,270,1
24043,9571,289,3
24044,9571,51,2
24045,9572,299,1
24046,9573,76,1
24047,9574,273,1
24048,9574,25,1
24049,9574,5,3
24050,9575,133,3
24051,9576,217,1
24052,9576,29,2
24053,9577,249,3
24054,9577,286,2
24055,9577,13,3
24056,9578,14,1
24057,9579,203,1
24058,9579,113,3
24059,9580,262,2
24060,9580,6,2
24061,9581,153,3
24062,9581,114,2
24063,9581,211,1
24064,9581,293,2
24065,9582,268,3
24066,9582,165,2
24067,9583,91,1
24068,9583,118,2
24069,9583,158,3
24070,9583,250,1
24071,9584,288,3
24072,9585,275,3
24073,9585,206,3
24074,9586,156,3
24075,9587,136,2
24076,9587,267,2
24077,9587,87,2
24078,9588,188,3
24079,9588,93,2
24080,9588,266,3
24081,9588,244,3
24082,9589,229,3
24083,9589,82,1
24084,9590,256,1
24085,9590,36,3
24086,9591,22,1
24087,9592,57,3
24088,9592,172,1
24089,9592,281,1
24090,9592,199,3
24091,9593,271,1
24092,9593,173,2
24093,9593,49,2
24094,9593,281,2
24095,9594,5,2
24096,9595,121,1
24097,9596,45,2
24098,9596,82,3
24099,9596,40,1
24100,9596,65,3
24101,9597,15,3
24102,9597,222,3
24103,9597,235,2
24104,9598,45,1
24105,9598,246,3
24106,9598,16,3
24107,9598,295,2
24108,9599,103,1
24109,9599,23,3
24110,9599,82,1
24111,9599,102,3
24112,9600,219,3
24113,9600,101,3
24114,9600,64,2
24115,9600,119,1
24116,9601,257,2
24117,9602,295,2
24118,9602,59,3
24119,9602,7,3
24120,9602,161,1
24121,9603,210,2
24122,9603,141,1
24123,9603,285,2
24124,9603,213,1
24125,9604,71,3
24126,9604,214,3
24127,9605,188,3
24128,9605,66,1
24129,9605,201,1
24130,9605,196,2
24131,9606,260,1
24132,9607,277,1
24133,9608,40,1
24134,9608,187,3
24135,9608,104,1
24136,9608,6,2
24137,9609,208,3
24138,9609,6,1
24139,9609,68,1
24140,9609,51,3
24141,9610,249,1
24142,9611,120,2
24143,9612,140,3
24144,9612,296,3
24145,9612,167,3
24146,9613,162,2
24147,9614,91,3
24148,9615,51,2
24149,9615,180,2
24150,9616,139,3
24151,9616,216,1
24152,9617,207,1
24153,9617,26,3
24154,9618,110,2
24155,9618,5,2
24156,9618,271,1
24157,9619,154,1
24158,9619,65,2
24159,9619,73,1
24160,9620,79,2
24161,9620,21,1
24162,9620,117,3
24163,9620,93,2
24164,9621,194,3
24165,9621,267,3
24166,9622,83,3
24167,9622,51,3
24168,9622,165,1
24169,9623,56,3
24170,9624,218,2
24171,9624,51,1
24172,9624,140,2
24173,9624,84,3
24174,9625,242,2
24175,9625,192,2
24176,9625,241,2
24177,9625,90,1
24178,9626,45,1
24179,9626,47,1
24180,9626,282,3
24181,9626,78,1
24182,9627,190,1
24183,9628,134,3
24184,9629,70,2
24185,9630,135,1
24186,9630,91,2
24187,9630,106,2
24188,9630,44,3
24189,9631,1,2
24190,9631,123,3
24191,9631,292,1
24192,9631,162,1
24193,9632,284,1
24194,9632,62,2
24195,9632,121,3
24196,9632,140,2
24197,9633,161,1
24198,9633,250,3
24199,9634,221,2
24200,9634,126,1
24201,9634,219,2
24202,9634,231,2
24203,9635,182,2
24204,9635,84,3
24205,9635,149,1
24206,9635,162,3
24207,9636,8,1
24208,9636,89,2
24209,9636,87,3
24210,9637,250,1
24211,9638,90,2
24212,9638,189,2
24213,9638,174,2
24214,9638,254,1
24215,9639,254,3
24216,9639,98,3
24217,9640,243,3
24218,9640,64,2
24219,9641,294,1
24220,9641,36,2
24221,9641,274,1
24222,9642,110,3
24223,9642,79,3
24224,9642,138,3
24225,9643,192,3
24226,9643,169,1
24227,9643,103,2
24228,9643,19,3
24229,9644,117,3
24230,9644,207,3
24231,9645,184,2
24232,9645,197,2
24233,9646,58,1
24234,9646,67,1
24235,9646,203,2
24236,9647,273,2
24237,9647,81,3
24238,9648,278,1
24239,9648,217,3
24240,9648,21,3
24241,9649,257,3
24242,9649,40,3
24243,9650,149,2
24244,9650,206,1
24245,9650,208,1
24246,9650,139,2
24247,9651,147,1
24248,9651,271,1
24249,9652,158,3
24250,9652,189,3
24251,9652,271,3
24252,9652,299,3
24253,9653,293,1
24254,9653,201,1
24255,9654,200,2
24256,9655,243,3
24257,9655,90,2
24258,9655,234,1
24259,9655,216,3
24260,9656,284,2
24261,9656,250,1
24262,9656,61,3
24263,9656,99,1
24264,9657,141,3
24265,9658,181,3
24266,9658,295,3
24267,9658,204,1
24268,9658,226,2
24269,9659,268,2
24270,9659,135,3
24271,9659,106,1
24272,9660,239,3
24273,9660,190,3
24274,9660,80,2
24275,9661,258,3
24276,9661,160,3
24277,9661,294,3
24278,9662,105,2
24279,9662,92,3
24280,9662,186,1
24281,9663,93,2
24282,9663,123,2
24283,9663,98,1
24284,9663,148,3
24285,9664,72,1
24286,9665,33,1
24287,9666,55,2
24288,9667,221,3
24289,9667,36,1
24290,9668,106,1
24291,9669,193,1
24292,9669,216,2
24293,9669,163,1
24294,9669,202,1
24295,9670,232,3
24296,9670,150,2
24297,9670,131,1
24298,9670,30,3
24299,9671,12,1
24300,9672,76,1
24301,9672,243,1
24302,9673,19,3
24303,9673,258,1
24304,9674,264,1
24305,9674,239,1
24306,9675,178,1
24307,9675,13,2
24308,9676,233,1
24309,9677,185,2
24310,9677,55,1
24311,9677,14,3
24312,9678,261,3
24313,9678,22,3
24314,9679,197,2
24315,9679,3,1
24316,9679,45,2
24317,9680,120,1
24318,9680,96,1
24319,9680,122,1
24320,9681,103,2
24321,9681,205,2
24322,9681,228,1
24323,9682,225,2
24324,9682,214,2
24325,9682,31,1
24326,9682,231,3
24327,9683,106,2
24328,9683,112,1
24329,9683,255,2
24330,9683,150,3
24331,9684,12,3
24332,9684,183,1
24333,9685,41,1
24334,9685,75,3
24335,9686,143,2
24336,9687,118,2
24337,9687,247,3
24338,9687,149,1
24339,9688,244,1
24340,9689,269,2
24341,9689,39,2
24342,9689,55,1
24343,9689,236,3
24344,9690,164,2
24345,9691,85,2
24346,9691,200,1
24347,9692,182,2
24348,9692,119,1
24349,9692,85,2
24350,9693,43,2
24351,9694,1,2
24352,9694,128,2
24353,9694,299,1
24354,9694,54,2
24355,9695,147,3
24356,9696,182,1
24357,9697,206,2
24358,9697,236,3
24359,9697,267,2
24360,9698,44,1
24361,9698,120,3
24362,9698,172,1
24363,9698,89,1
24364,9699,152,3
24365,9699,68,2
24366,9699,228,3
24367,9700,57,3
24368,9700,222,1
24369,9700,280,2
24370,9700,51,3
24371,9701,203,3
24372,9701,27,3
24373,9701,208,2
24374,9701,280,2
24375,9702,123,2
24376,9702,14,1
24377,9702,292,1
24378,9702,191,2
24379,9703,248,3
24380,9703,176,3
24381,9704,100,1
24382,9704,36,1
24383,9705,116,1
24384,9705,7,2
24385,9706,185,2
24386,9706,139,1
24387,9706,294,3
24388,9706,157,2
24389,9707,73,3
24390,9707,49,3
24391,9707,219,1
24392,9708,118,3
24393,9708,42,2
24394,9709,107,2
24395,9709,43,1
24396,9709,120,3
24397,9709,228,3
24398,9710,127,1
24399,9711,156,2
24400,9711,13,1
24401,9711,255,1
24402,9712,76,2
24403,9712,129,1
24404,9712,144,1
24405,9713,75,1
24406,9713,74,3
24407,9713,61,2
24408,9713,47,1
24409,9714,42,1
24410,9714,184,1
24411,9714,29,3
24412,9714,243,1
24413,9715,177,1
24414,9715,215,1
24415,9715,149,1
24416,9716,143,2
24417,9717,34,3
24418,9718,37,2
24419,9718,39,3
24420,9718,283,2
24421,9718,150,2
24422,9719,108,3
24423,9719,83,2
24424,9719,191,3
24425,9720,244,2
24426,9721,193,3
24427,9722,252,1
24428,9722,62,1
24429,9723,59,2
24430,9724,263,1
24431,9724,131,2
24432,9725,1,1
24433,9725,5,1
24434,9725,281,3
24435,9726,243,1
24436,9726,300,2
24437,9727,181,2
24438,9727,48,3
24439,9728,183,1
24440,9728,240,2
24441,9728,238,3
24442,9729,242,1
24443,9730,38,2
24444,9730,265,3
24445,9731,130,3
24446,9731,199,3
24447,9731,209,1
24448,9731,48,2
24449,9732,151,3
24450,9732,246,3
24451,9732,18,1
24452,9732,12,2
24453,9733,279,3
24454,9733,157,1
24455,9734,170,3
24456,9734,1,2
24457,9734,144,3
24458,9735,25,2
24459,9736,104,1
24460,9736,110,2
24461,9736,121,2
24462,9736,102,2
24463,9737,177,3
24464,9738,145,2
24465,9738,13,1
24466,9738,154,3
24467,9738,256,2
24468,9739,288,2
24469,9739,279,1
24470,9740,252,3
24471,9740,129,3
24472,9740,236,3
24473,9740,36,3
24474,9741,179,3
24475,9741,203,2
24476,9742,56,1
24477,9742,188,3
24478,9742,239,3
24479,9742,161,2
24480,9743,107,2
24481,9743,70,2
24482,9744,128,3
24483,9744,88,3
24484,9744,92,3
24485,9745,82,2
24486,9745,42,3
24487,9746,10,3
24488,9746,89,3
24489,9746,66,1
24490,9747,1,2
24491,9747,77,2
24492,9747,58,3
24493,9748,187,1
24494,9748,266,2
24495,9748,223,2
24496,9748,180,2
24497,9749,40,3
24498,9749,191,1
24499,9750,92,3
24500,9751,181,2
24501,9751,266,2
24502,9751,200,3
24503,9752,151,1
24504,9752,208,3
24505,9752,150,3
24506,9753,162,1
24507,9753,164,3
24508,9753,54,2
24509,9754,192,1
24510,9754,269,1
24511,9754,249,1
24512,9755,32,1
24513,9755,120,2
24514,9756,45,3
24515,9756,108,1
24516,9757,130,1
24517,9757,11,1
24518,9758,140,1
24519,9758,226,1
24520,9758,271,1
24521,9758,38,1
24522,9759,79,2
24523,9760,129,3
24524,9760,4,2
24525,9760,173,1
24526,9761,225,2
24527,9761,124,3
24528,9762,1,3
24529,9762,55,2
24530,9762,284,1
24531,9763,280,1
24532,9763,60,2
24533,9763,179,3
24534,9763,148,2
24535,9764,298,3
24536,9765,190,1
24537,9765,272,1
24538,9765,133,2
24539,9766,153,2
24540,9766,291,3
24541,9767,253,3
24542,9767,124,3
24543,9767,4,2
24544,9768,17,1
24545,9769,239,1
24546,9769,234,3
24547,9769,88,1
24548,9769,127,1
24549,9770,32,1
24550,9770,50,1
24551,9770,97,2
24552,9770,80,2
24553,9771,133,3
24554,9772,210,2
24555,9772,215,2
24556,9772,24,1
24557,9772,213,2
24558,9773,258,3
24559,9774,54,3
24560,9774,234,1
24561,9774,53,3
24562,9774,71,2
24563,9775,186,1
24564,9775,156,1
24565,9776,288,1
24566,9776,7,3
24567,9777,11,1
24568,9777,32,1
24569,9777,234,3
24570,9777,292,2
24571,9778,280,3
24572,9779,66,3
24573,9779,230,3
24574,9779,72,1
24575,9780,224,1
24576,9781,123,2
24577,9781,141,2
24578,9782,131,2
24579,9782,177,3
24580,9782,210,1
24581,9782,235,3
24582,9783,253,3
24583,9783,293,2
24584,9784,238,3
24585,9784,5,1
24586,9785,184,2
24587,9785,270,3
24588,9785,86,2
24589,9786,292,3
24590,9786,140,1
24591,9786,249,2
24592,9786,154,3
24593,9787,210,2
24594,9787,69,1
24595,9787,135,3
24596,9787,13,3
24597,9788,261,1
24598,9788,140,1
24599,9788,255,3
24600,9788,286,2
24601,9789,177,3
24602,9789,39,3
24603,9789,191,2
24604,9789,143,3
24605,9790,287,3
24606,9791,125,1
24607,9791,42,2
24608,9791,102,1
24609,9792,294,3
24610,9792,107,1
24611,9792,192,1
24612,9793,299,2
24613,9793,228,1
24614,9793,239,3
24615,9794,82,1
24616,9794,294,1
24617,9794,116,2
24618,9794,47,3
24619,9795,181,1
24620,9795,183,1
24621,9795,93,2
24622,9796,282,3
24623,9796,98,1
24624,9796,58,2
24625,9797,68,1
24626,9798,28,3
24627,9798,285,1
24628,9798,139,2
24629,9798,171,1
24630,9799,6,2
24631,9799,10,1
24632,9799,286,1
24633,9800,225,1
24634,9800,101,3
24635,9801,188,2
24636,9801,59,2
24637,9801,258,3
24638,9801,23,2
24639,9802,244,1
24640,9802,92,1
24641,9803,90,1
24642,9803,268,3
24643,9803,111,1
24644,9804,87,2
24645,9804,271,1
24646,9805,286,2
24647,9805,50,1
24648,9805,57,1
24649,9805,173,2
24650,9806,164,1
24651,9806,208,3
24652,9807,144,2
24653,9808,116,2
24654,9808,261,1
24655,9808,268,1
24656,9809,171,1
24657,9809,169,3
24658,9809,245,2
24659,9809,3,3
24660,9810,88,1
24661,9810,101,3
24662,9810,270,1
24663,9811,163,2
24664,9812,55,2
24665,9812,107,1
24666,9812,155,3
24667,9812,137,2
24668,9813,157,2
24669,9814,204,2
24670,9815,137,3
24671,9815,278,3
24672,9815,77,3
24673,9815,168,1
24674,9816,296,3
24675,9816,188,2
24676,9816,183,3
24677,9817,248,1
24678,9817,224,3
24679,9817,70,1
24680,9818,249,3
24681,9818,170,1
24682,9818,218,3
24683,9818,29,3
24684,9819,296,2
24685,9819,214,1
24686,9820,273,2
24687,9820,220,3
24688,9820,249,1
24689,9820,231,1
24690,9821,276,3
24691,9821,265,1
24692,9821,176,3
24693,9821,108,1
24694,9822,120,1
24695,9822,196,3
24696,9822,142,3
24697,9822,170,2
24698,9823,218,3
24699,9823,244,2
24700,9823,204,2
24701,9824,171,1
24702,9825,221,1
24703,9825,62,1
24704,9825,176,1
24705,9825,260,1
24706,9826,146,1
24707,9826,212,3
24708,9826,195,2
24709,9826,140,3
24710,9827,265,3
24711,9827,227,1
24712,9827,190,1
24713,9827,86,3
24714,9828,81,3
24715,9828,107,3
24716,9828,151,1
24717,9828,68,2
24718,9829,2,1
24719,9830,49,2
24720,9831,264,2
24721,9831,47,3
24722,9832,207,1
24723,9832,27,1
24724,9833,230,1
24725,9833,142,1
24726,9834,23,2
24727,9834,113,1
24728,9834,248,2
24729,9835,275,1
24730,9836,104,3
24731,9836,209,2
24732,9837,150,2
24733,9837,279,3
24734,9837,115,1
24735,9837,250,3
24736,9838,58,3
24737,9839,230,1
24738,9839,280,1
24739,9839,50,3
24740,9840,68,1
24741,9841,9,1
24742,9842,186,1
24743,9842,201,3
24744,9842,1,1
24745,9843,225,1
24746,9843,266,2
24747,9843,101,2
24748,9844,27,3
24749,9844,104,1
24750,9844,126,2
24751,9844,280,1
24752,9845,194,3
24753,9846,17,2
24754,9847,235,1
24755,9847,16,3
24756,9848,271,3
24757,9848,289,2
24758,9849,53,1
24759,9849,100,1
24760,9849,167,2
24761,9849,85,3
24762,9850,172,1
24763,9850,55,1
24764,9850,108,3
24765,9851,114,2
24766,9852,270,3
24767,9852,123,3
24768,9852,269,1
24769,9853,192,1
24770,9853,206,1
24771,9853,168,2
24772,9854,61,1
24773,9854,37,2
24774,9855,90,3
24775,9856,124,2
24776,9856,258,1
24777,9856,6,3
24778,9857,186,1
24779,9857,267,3
24780,9857,80,2
24781,9858,289,1
24782,9858,107,1
24783,9858,280,3
24784,9858,106,1
24785,9859,78,3
24786,9859,235,2
24787,9860,1,2
24788,9860,62,3
24789,9860,41,1
24790,9861,150,2
24791,9861,105,3
24792,9861,40,2
24793,9861,50,2
24794,9862,233,1
24795,9863,212,2
24796,9863,266,1
24797,9863,87,2
24798,9863,25,2
24799,9864,11,2
24800,9864,213,3
24801,9865,124,1
24802,9866,162,3
24803,9866,109,2
24804,9866,29,2
24805,9866,252,3
24806,9867,91,2
24807,9867,83,3
24808,9868,178,3
24809,9868,292,1
24810,9868,192,3
24811,9868,55,3
24812,9869,30,3
24813,9869,296,1
24814,9869,4,1
24815,9870,22,3
24816,9870,151,2
24817,9870,207,2
24818,9871,299,2
24819,9871,54,2
24820,9871,188,2
24821,9872,39,3
24822,9873,226,1
24823,9873,206,2
24824,9873,50,1
24825,9874,165,1
24826,9874,245,2
24827,9874,195,3
24828,9875,169,2
24829,9875,166,3
24830,9876,153,3
24831,9876,280,3
24832,9876,95,1
24833,9876,28,3
24834,9877,149,1
24835,9877,203,2
24836,9877,68,1
24837,9878,148,2
24838,9878,60,1
24839,9878,248,2
24840,9878,43,3
24841,9879,102,2
24842,9879,91,1
24843,9879,142,3
24844,9880,169,2
24845,9880,242,1
24846,9881,111,3
24847,9881,49,2
24848,9881,251,3
24849,9881,243,2
24850,9882,65,3
24851,9882,19,1
24852,9883,106,2
24853,9884,112,2
24854,9884,8,3
24855,9885,224,1
24856,9886,105,2
24857,9886,293,3
24858,9886,23,1
24859,9886,226,1
24860,9887,282,1
24861,9888,88,1
24862,9888,184,1
24863,9888,294,2
24864,9889,209,3
24865,9889,70,2
24866,9889,112,1
24867,9889,212,1
24868,9890,154,2
24869,9890,297,2
24870,9891,141,2
24871,9891,58,1
24872,9891,88,1
24873,9892,295,1
24874,9893,20,3
24875,9893,223,3
24876,9894,58,3
24877,9894,201,2
24878,9895,156,3
24879,9895,71,3
24880,9895,125,3
24881,9896,121,2
24882,9896,182,3
24883,9896,117,1
24884,9896,236,3
24885,9897,175,1
24886,9898,99,2
24887,9898,48,2
24888,9899,283,1
24889,9899,114,2
24890,9899,93,2
24891,9900,171,2
24892,9900,50,1
24893,9900,217,2
24894,9901,159,2
24895,9902,264,3
24896,9902,35,2
24897,9902,175,2
24898,9902,218,3
24899,9903,157,3
24900,9903,292,1
24901,9904,273,3
24902,9905,22,1
24903,9906,243,3
24904,9906,209,3
24905,9906,139,2
24906,9907,250,3
24907,9907,43,3
24908,9908,250,2
24909,9908,94,2
24910,9908,3,2
24911,9909,28,2
24912,9909,280,2
24913,9909,266,3
24914,9909,256,3
