order_id,customer_id,order_date,status
5573,1810,2023-09-16,completed
5574,883,2023-09-16,completed
5575,1624,2023-09-16,completed
5576,1464,2023-09-16,completed
5577,772,2023-09-16,completed
5578,1552,2023-09-16,returned
5579,1393,2023-09-16,completed
5580,1705,2023-09-16,completed
5581,1279,2023-09-16,completed
5582,117,2023-09-16,completed
5583,1601,2023-09-16,completed
5584,496,2023-09-16,completed
5585,560,2023-09-16,cancelled
5586,645,2023-09-16,completed
5587,1517,2023-09-16,completed
5588,376,2023-09-16,cancelled
5589,379,2023-09-16,completed
5590,1085,2023-09-16,completed
5591,1364,2023-09-16,completed
5592,812,2023-09-16,completed
5593,1434,2023-09-16,completed
5594,1072,2023-09-16,completed
5595,928,2023-09-17,completed
5596,671,2023-09-17,completed
5597,898,2023-09-17,completed
5598,1119,2023-09-17,
5599,1732,2023-09-17,completed
5600,1227,2023-09-17,completed
5601,439,2023-09-17,completed
5602,1850,2023-09-17,completed
5603,1862,2023-09-17,completed
5604,1525,2023-09-17,completed
5605,282,2023-09-17,returned
5606,381,2023-09-17,completed
5607,1250,2023-09-17,completed
5608,1155,2023-09-17,completed
5609,1507,2023-09-17,returned
5610,1739,2023-09-17,completed
5611,665,2023-09-17,completed
5612,1794,2023-09-17,completed
5613,1408,2023-09-17,returned
5614,1609,2023-09-17,completed
5615,1060,2023-09-17,completed
5616,125,2023-09-17,returned
5617,123,2023-09-18,completed
5618,1499,2023-09-18,returned
5619,151,2023-09-18,completed
5620,1142,2023-09-18,completed
5621,528,2023-09-18,completed
5622,1149,2023-09-18,completed
5623,1963,2023-09-18,returned
5624,666,2023-09-18,completed
5625,570,2023-09-18,completed
5626,934,2023-09-18,completed
5627,551,2023-09-18,completed
5628,1455,2023-09-18,cancelled
5629,374,2023-09-18,completed
5630,851,2023-09-18,cancelled
5631,1311,2023-09-18,cancelled
5632,526,2023-09-18,completed
5633,1479,2023-09-18,completed
5634,1358,2023-09-18,completed
5635,695,2023-09-18,completed
5636,536,2023-09-18,completed
5637,3,2023-09-18,completed
5638,1265,2023-09-18,returned
5639,1762,2023-09-18,completed
5640,1577,2023-09-19,completed
5641,1252,2023-09-19,returned
5642,1158,2023-09-19,completed
5643,1927,2023-09-19,completed
5644,669,2023-09-19,cancelled
5645,1005,2023-09-19,returned
5646,161,2023-09-19,completed
5647,1548,2023-09-19,completed
5648,333,2023-09-19,completed
5649,1527,2023-09-19,cancelled
5650,1769,2023-09-19,completed
5651,561,2023-09-19,
5652,501,2023-09-19,completed
5653,1837,2023-09-19,completed
5654,1848,2023-09-19,completed
5655,1556,2023-09-19,completed
5656,936,2023-09-19,completed
5657,660,2023-09-19,cancelled
5658,670,2023-09-19,completed
5659,1852,2023-09-19,completed
5660,1347,2023-09-19,completed
5661,654,2023-09-19,cancelled
5662,1291,2023-09-19,completed
5663,1646,2023-09-19,completed
5664,558,2023-09-19,completed
5665,1647,2023-09-19,completed
5666,64,2023-09-19,completed
5667,1354,2023-09-19,completed
5668,43,2023-09-20,completed
5669,1100,2023-09-20,completed
5670,1448,2023-09-20,completed
5671,138,2023-09-20,
5672,633,2023-09-20,completed
5673,368,2023-09-20,completed
5674,1997,2023-09-20,completed
5675,1425,2023-09-20,completed
5676,440,2023-09-20,completed
5677,1998,2023-09-20,completed
5678,838,2023-09-20,completed
5679,236,2023-09-20,completed
5680,564,2023-09-20,completed
5681,647,2023-09-20,cancelled
5682,480,2023-09-20,returned
5683,1193,2023-09-20,completed
5684,262,2023-09-20,completed
5685,264,2023-09-20,completed
5686,968,2023-09-20,completed
5687,557,2023-09-20,completed
5688,276,2023-09-21,cancelled
5689,918,2023-09-21,completed
5690,1045,2023-09-21,returned
5691,157,2023-09-21,completed
5692,632,2023-09-21,completed
5693,1380,2023-09-21,completed
5694,260,2023-09-21,completed
5695,5,2023-09-21,completed
5696,754,2023-09-21,completed
5697,198,2023-09-21,completed
5698,1510,2023-09-21,completed
5699,154,2023-09-21,completed
5700,550,2023-09-21,completed
5701,1143,2023-09-21,completed
5702,1850,2023-09-21,completed
5703,1213,2023-09-21,completed
5704,1014,2023-09-21,completed
5705,1287,2023-09-21,completed
5706,1498,2023-09-22,completed
5707,594,2023-09-22,completed
5708,1725,2023-09-22,completed
5709,335,2023-09-22,completed
5710,1623,2023-09-22,completed
5711,1313,2023-09-22,completed
5712,264,2023-09-22,completed
5713,1271,2023-09-22,completed
5714,1201,2023-09-22,completed
5715,1489,2023-09-22,returned
5716,1972,2023-09-22,completed
5717,100,2023-09-22,completed
5718,786,2023-09-22,completed
5719,761,2023-09-22,completed
5720,1178,2023-09-22,completed
5721,448,2023-09-22,completed
5722,312,2023-09-22,completed
5723,1608,2023-09-22,completed
5724,1860,2023-09-22,completed
5725,146,2023-09-22,completed
5726,1325,2023-09-22,completed
5727,1523,2023-09-22,completed
5728,834,2023-09-22,completed
5729,1326,2023-09-22,completed
5730,69,2023-09-22,cancelled
5731,1059,2023-09-22,returned
5732,6,2023-09-22,completed
5733,63,2023-09-22,completed
5734,1155,2023-09-22,completed
5735,1899,2023-09-22,completed
5736,193,2023-09-22,completed
5737,1004,2023-09-22,completed
5738,538,2023-09-22,cancelled
5739,306,2023-09-23,completed
5740,1292,2023-09-23,completed
5741,365,2023-09-23,completed
5742,1179,2023-09-23,completed
5743,1428,2023-09-23,completed
5744,775,2023-09-23,completed
5745,958,2023-09-23,completed
5746,1843,2023-09-23,completed
5747,899,2023-09-23,completed
5748,1186,2023-09-23,completed
5749,1331,2023-09-23,completed
5750,337,2023-09-23,completed
5751,408,2023-09-23,completed
5752,188,2023-09-23,completed
5753,1246,2023-09-23,returned
5754,1818,2023-09-23,returned
5755,1929,2023-09-23,completed
5756,420,2023-09-23,completed
5757,1570,2023-09-23,returned
5758,388,2023-09-23,completed
5759,1218,2023-09-23,completed
5760,1798,2023-09-23,completed
5761,38,2023-09-23,completed
5762,999,2023-09-23,completed
5763,1146,2023-09-23,completed
5764,1513,2023-09-23,completed
5765,1690,2023-09-23,completed
5766,899,2023-09-23,completed
5767,1020,2023-09-23,completed
5768,1243,2023-09-23,completed
5769,381,2023-09-23,returned
5770,1186,2023-09-23,completed
5771,249,2023-09-23,cancelled
5772,1868,2023-09-23,
5773,1694,2023-09-23,completed
5774,1210,2023-09-23,completed
5775,190,2023-09-23,completed
5776,1614,2023-09-24,completed
5777,512,2023-09-24,completed
5778,76,2023-09-24,completed
5779,540,2023-09-24,completed
5780,1686,2023-09-24,completed
5781,797,2023-09-24,completed
5782,1486,2023-09-24,cancelled
5783,1772,2023-09-24,completed
5784,386,2023-09-24,completed
5785,1150,2023-09-24,completed
5786,108,2023-09-24,completed
5787,359,2023-09-24,completed
5788,1479,2023-09-24,completed
5789,1993,2023-09-24,completed
5790,584,2023-09-24,completed
5791,1989,2023-09-24,completed
5792,1804,2023-09-24,completed
5793,1836,2023-09-24,completed
5794,1820,2023-09-24,completed
5795,950,2023-09-24,completed
5796,920,2023-09-25,completed
5797,1840,2023-09-25,cancelled
5798,48,2023-09-25,completed
5799,499,2023-09-25,completed
5800,1684,2023-09-25,
5801,852,2023-09-25,returned
5802,1856,2023-09-25,completed
5803,1877,2023-09-25,completed
5804,1303,2023-09-25,
5805,462,2023-09-25,completed
5806,38,2023-09-25,completed
5807,277,2023-09-25,completed
5808,1987,2023-09-25,completed
5809,979,2023-09-25,completed
5810,1362,2023-09-25,completed
5811,1774,2023-09-25,completed
5812,1870,2023-09-25,cancelled
5813,1198,2023-09-25,completed
5814,1592,2023-09-25,completed
5815,179,2023-09-26,completed
5816,962,2023-09-26,completed
5817,1439,2023-09-26,completed
5818,1885,2023-09-26,completed
5819,1009,2023-09-26,completed
5820,1410,2023-09-26,completed
5821,1532,2023-09-26,completed
5822,400,2023-09-26,completed
5823,570,2023-09-26,completed
5824,1709,2023-09-26,completed
5825,1365,2023-09-26,completed
5826,179,2023-09-26,completed
5827,689,2023-09-26,completed
5828,1243,2023-09-26,returned
5829,221,2023-09-26,returned
5830,1381,2023-09-26,completed
5831,1291,2023-09-26,completed
5832,1193,2023-09-26,completed
5833,229,2023-09-26,completed
5834,919,2023-09-26,completed
5835,1803,2023-09-26,completed
5836,1471,2023-09-26,completed
5837,262,2023-09-26,completed
5838,1401,2023-09-26,completed
5839,1873,2023-09-26,completed
5840,1844,2023-09-26,completed
5841,538,2023-09-26,completed
5842,302,2023-09-27,completed
5843,1406,2023-09-27,completed
5844,1246,2023-09-27,completed
5845,1838,2023-09-27,completed
5846,1958,2023-09-27,completed
5847,440,2023-09-27,completed
5848,1202,2023-09-27,returned
5849,1495,2023-09-27,
5850,1799,2023-09-27,completed
5851,523,2023-09-27,completed
5852,1749,2023-09-27,completed
5853,1050,2023-09-27,completed
5854,1107,2023-09-27,completed
5855,189,2023-09-27,completed
5856,876,2023-09-27,completed
5857,1449,2023-09-27,cancelled
5858,939,2023-09-27,completed
5859,1431,2023-09-27,completed
5860,345,2023-09-27,completed
5861,1710,2023-09-28,completed
5862,894,2023-09-28,completed
5863,1759,2023-09-28,completed
5864,543,2023-09-28,completed
5865,427,2023-09-28,cancelled
5866,1541,2023-09-28,cancelled
5867,242,2023-09-28,completed
5868,502,2023-09-28,completed
5869,87,2023-09-28,cancelled
5870,1701,2023-09-28,cancelled
5871,1283,2023-09-28,completed
5872,669,2023-09-28,completed
5873,365,2023-09-28,completed
5874,703,2023-09-28,completed
5875,1942,2023-09-28,completed
5876,479,2023-09-28,completed
5877,135,2023-09-28,completed
5878,1297,2023-09-28,completed
5879,1552,2023-09-28,completed
5880,1872,2023-09-28,completed
5881,499,2023-09-29,cancelled
5882,1304,2023-09-29,completed
5883,807,2023-09-29,completed
5884,1981,2023-09-29,completed
5885,392,2023-09-29,completed
5886,1516,2023-09-29,completed
5887,712,2023-09-29,completed
5888,744,2023-09-29,completed
5889,173,2023-09-29,completed
5890,1157,2023-09-29,completed
5891,1658,2023-09-29,cancelled
5892,1454,2023-09-29,cancelled
5893,1563,2023-09-29,completed
5894,1714,2023-09-29,completed
5895,1403,2023-09-29,completed
5896,1109,2023-09-29,returned
5897,1110,2023-09-29,completed
5898,813,2023-09-29,completed
5899,374,2023-09-29,completed
5900,1915,2023-09-29,completed
5901,1595,2023-09-29,completed
5902,1189,2023-09-29,completed
5903,303,2023-09-29,completed
5904,1371,2023-09-29,completed
5905,1456,2023-09-29,cancelled
5906,1051,2023-09-29,completed
5907,834,2023-09-29,completed
5908,176,2023-09-29,completed
5909,1078,2023-09-29,completed
5910,1445,2023-09-29,completed
5911,789,2023-09-29,completed
5912,646,2023-09-29,completed
5913,314,2023-09-29,completed
5914,28,2023-09-29,completed
5915,329,2023-09-29,returned
5916,647,2023-09-29,completed
5917,1673,2023-09-30,
5918,1941,2023-09-30,completed
5919,510,2023-09-30,completed
5920,1671,2023-09-30,completed
5921,1008,2023-09-30,completed
5922,382,2023-09-30,completed
5923,1032,2023-09-30,completed
5924,995,2023-09-30,cancelled
5925,470,2023-09-30,completed
5926,1691,2023-09-30,completed
5927,1031,2023-09-30,completed
5928,1270,2023-09-30,completed
5929,576,2023-09-30,completed
5930,175,2023-09-30,completed
5931,852,2023-09-30,cancelled
5932,1920,2023-09-30,completed
5933,878,2023-09-30,cancelled
5934,850,2023-09-30,completed
5935,373,2023-09-30,completed
5936,1200,2023-09-30,completed
5937,1352,2023-09-30,completed
5938,140,2023-09-30,cancelled
5939,106,2023-09-30,cancelled
5940,1497,2023-09-30,
5941,681,2023-09-30,completed
5942,727,2023-09-30,completed
5943,134,2023-09-30,completed
5944,738,2023-09-30,completed
5945,1581,2023-09-30,cancelled
5946,547,2023-09-30,completed
5947,1164,2023-09-30,completed
5948,560,2023-09-30,completed
5949,1874,2023-09-30,completed
5950,1998,2023-09-30,completed
5951,1662,2023-09-30,cancelled
5952,1266,2023-09-30,completed
5953,1180,2023-09-30,completed
5954,88,2023-10-01,completed
5955,734,2023-10-01,completed
5956,774,2023-10-01,completed
5957,1011,2023-10-01,completed
5958,104,2023-10-01,completed
5959,1398,2023-10-01,cancelled
5960,729,2023-10-01,completed
5961,1189,2023-10-01,completed
5962,828,2023-10-01,completed
5963,689,2023-10-01,completed
5964,1404,2023-10-01,completed
5965,998,2023-10-01,completed
5966,1511,2023-10-01,cancelled
5967,444,2023-10-01,completed
5968,730,2023-10-01,completed
5969,704,2023-10-01,completed
5970,1716,2023-10-01,completed
5971,310,2023-10-01,
5972,1978,2023-10-01,completed
5973,1994,2023-10-01,completed
5974,818,2023-10-01,completed
5975,821,2023-10-01,completed
5976,1313,2023-10-01,returned
5977,115,2023-10-01,completed
5978,955,2023-10-02,completed
5979,1075,2023-10-02,completed
5980,441,2023-10-02,completed
5981,97,2023-10-02,completed
5982,351,2023-10-02,completed
5983,1825,2023-10-02,completed
5984,408,2023-10-02,completed
5985,841,2023-10-02,completed
5986,1273,2023-10-02,completed
5987,1620,2023-10-02,completed
5988,1022,2023-10-02,
5989,269,2023-10-02,completed
5990,716,2023-10-02,completed
5991,60,2023-10-02,completed
5992,603,2023-10-02,completed
5993,1932,2023-10-02,completed
5994,752,2023-10-02,cancelled
5995,1432,2023-10-02,completed
5996,1400,2023-10-03,completed
5997,1362,2023-10-03,completed
5998,1469,2023-10-03,completed
5999,520,2023-10-03,completed
6000,66,2023-10-03,cancelled
6001,521,2023-10-03,completed
6002,643,2023-10-03,completed
6003,1972,2023-10-03,completed
6004,590,2023-10-03,completed
6005,1208,2023-10-03,completed
6006,1790,2023-10-03,completed
6007,759,2023-10-03,completed
6008,890,2023-10-03,completed
6009,1889,2023-10-03,completed
6010,1133,2023-10-03,completed
6011,135,2023-10-03,completed
6012,759,2023-10-03,completed
6013,1018,2023-10-04,completed
6014,1437,2023-10-04,completed
6015,1106,2023-10-04,cancelled
6016,1975,2023-10-04,completed
6017,547,2023-10-04,completed
6018,857,2023-10-04,completed
6019,590,2023-10-04,completed
6020,1126,2023-10-04,completed
6021,1354,2023-10-04,returned
6022,1103,2023-10-04,cancelled
6023,849,2023-10-04,completed
6024,1274,2023-10-04,completed
6025,1688,2023-10-04,cancelled
6026,416,2023-10-04,completed
6027,646,2023-10-04,completed
6028,120,2023-10-04,completed
6029,106,2023-10-04,cancelled
6030,1017,2023-10-04,
6031,792,2023-10-04,completed
6032,32,2023-10-04,completed
6033,880,2023-10-04,completed
6034,105,2023-10-04,completed
6035,1325,2023-10-05,cancelled
6036,920,2023-10-05,completed
6037,17,2023-10-05,completed
6038,232,2023-10-05,completed
6039,308,2023-10-05,completed
6040,52,2023-10-05,completed
6041,93,2023-10-05,completed
6042,1558,2023-10-05,completed
6043,1453,2023-10-05,cancelled
6044,1117,2023-10-05,completed
6045,1709,2023-10-05,completed
6046,32,2023-10-05,completed
6047,924,2023-10-05,completed
6048,907,2023-10-05,completed
6049,1419,2023-10-05,completed
6050,1927,2023-10-05,completed
6051,803,2023-10-05,returned
6052,65,2023-10-05,completed
6053,1055,2023-10-05,completed
6054,1886,2023-10-05,completed
6055,580,2023-10-06,completed
6056,465,2023-10-06,completed
6057,803,2023-10-06,completed
6058,1099,2023-10-06,returned
6059,633,2023-10-06,completed
6060,1758,2023-10-06,completed
6061,57,2023-10-06,completed
6062,1362,2023-10-06,completed
6063,1035,2023-10-06,completed
6064,1578,2023-10-06,cancelled
6065,511,2023-10-06,
6066,291,2023-10-06,completed
6067,1122,2023-10-06,completed
6068,885,2023-10-06,completed
6069,821,2023-10-06,completed
6070,155,2023-10-06,completed
6071,775,2023-10-06,cancelled
6072,1619,2023-10-06,completed
6073,1066,2023-10-06,completed
6074,1922,2023-10-06,completed
6075,544,2023-10-06,completed
6076,860,2023-10-06,completed
6077,1091,2023-10-06,
6078,284,2023-10-06,cancelled
6079,1877,2023-10-06,cancelled
6080,386,2023-10-06,completed
6081,8,2023-10-06,completed
6082,1921,2023-10-06,completed
6083,460,2023-10-06,completed
6084,402,2023-10-06,completed
6085,1550,2023-10-06,completed
6086,442,2023-10-06,completed
6087,1692,2023-10-06,completed
6088,977,2023-10-07,cancelled
6089,565,2023-10-07,completed
6090,697,2023-10-07,completed
6091,1822,2023-10-07,cancelled
6092,405,2023-10-07,completed
6093,538,2023-10-07,returned
6094,1104,2023-10-07,completed
6095,1432,2023-10-07,completed
6096,1945,2023-10-07,completed
6097,271,2023-10-07,completed
6098,796,2023-10-07,completed
6099,1460,2023-10-07,returned
6100,1434,2023-10-07,cancelled
6101,48,2023-10-07,returned
6102,284,2023-10-07,completed
6103,523,2023-10-07,completed
6104,1158,2023-10-07,completed
6105,680,2023-10-07,completed
6106,1478,2023-10-07,cancelled
6107,297,2023-10-07,completed
6108,471,2023-10-07,completed
6109,100,2023-10-07,completed
6110,1910,2023-10-07,completed
6111,551,2023-10-07,cancelled
6112,544,2023-10-07,completed
6113,1494,2023-10-07,completed
6114,1833,2023-10-07,completed
6115,1464,2023-10-07,cancelled
6116,178,2023-10-07,cancelled
6117,396,2023-10-07,completed
6118,428,2023-10-07,completed
6119,717,2023-10-07,completed
6120,1293,2023-10-07,completed
6121,786,2023-10-07,completed
6122,1617,2023-10-07,returned
6123,1609,2023-10-08,completed
6124,1025,2023-10-08,completed
6125,324,2023-10-08,cancelled
6126,1596,2023-10-08,
6127,403,2023-10-08,completed
6128,771,2023-10-08,completed
6129,1131,2023-10-08,completed
6130,320,2023-10-08,returned
6131,266,2023-10-08,returned
6132,1531,2023-10-08,completed
6133,1515,2023-10-08,completed
6134,1795,2023-10-08,cancelled
6135,1228,2023-10-08,completed
6136,680,2023-10-08,completed
6137,626,2023-10-08,completed
6138,1375,2023-10-08,completed
6139,1026,2023-10-08,completed
6140,295,2023-10-08,completed
6141,1695,2023-10-08,completed
6142,646,2023-10-08,completed
6143,944,2023-10-09,completed
6144,1588,2023-10-09,completed
6145,363,2023-10-09,completed
6146,1928,2023-10-09,completed
6147,3,2023-10-09,completed
6148,56,2023-10-09,cancelled
6149,45,2023-10-09,completed
6150,1951,2023-10-09,returned
6151,28,2023-10-09,completed
6152,27,2023-10-09,completed
6153,401,2023-10-09,completed
6154,1000,2023-10-09,completed
6155,908,2023-10-09,completed
6156,1535,2023-10-09,completed
6157,1855,2023-10-09,completed
6158,1517,2023-10-09,cancelled
6159,164,2023-10-09,completed
6160,334,2023-10-09,completed
6161,217,2023-10-09,completed
6162,1647,2023-10-09,completed
6163,1222,2023-10-09,cancelled
6164,1835,2023-10-10,completed
6165,971,2023-10-10,completed
6166,481,2023-10-10,completed
6167,1159,2023-10-10,completed
6168,1776,2023-10-10,completed
6169,1980,2023-10-10,cancelled
6170,1267,2023-10-10,returned
6171,349,2023-10-10,completed
6172,1776,2023-10-10,completed
6173,1093,2023-10-10,cancelled
6174,1444,2023-10-10,completed
6175,284,2023-10-10,completed
6176,1860,2023-10-10,completed
6177,186,2023-10-10,completed
6178,391,2023-10-10,completed
6179,1219,2023-10-10,completed
6180,296,2023-10-10,returned
6181,1911,2023-10-10,completed
6182,424,2023-10-10,completed
6183,606,2023-10-10,completed
6184,729,2023-10-10,completed
6185,328,2023-10-10,completed
6186,454,2023-10-10,completed
6187,1097,2023-10-10,completed
6188,1484,2023-10-11,completed
6189,898,2023-10-11,completed
6190,1793,2023-10-11,completed
6191,871,2023-10-11,cancelled
6192,667,2023-10-11,completed
6193,1298,2023-10-11,completed
6194,972,2023-10-11,completed
6195,1607,2023-10-11,completed
6196,1261,2023-10-11,completed
6197,1171,2023-10-11,completed
6198,1291,2023-10-11,cancelled
6199,803,2023-10-11,completed
6200,600,2023-10-11,completed
6201,1557,2023-10-11,completed
6202,1766,2023-10-11,completed
6203,61,2023-10-11,completed
6204,1707,2023-10-11,completed
6205,691,2023-10-11,completed
6206,583,2023-10-11,completed
6207,1210,2023-10-11,completed
6208,19,2023-10-11,completed
6209,1472,2023-10-11,completed
6210,1210,2023-10-11,cancelled
6211,1824,2023-10-11,completed
6212,64,2023-10-12,completed
6213,729,2023-10-12,completed
6214,408,2023-10-12,completed
6215,944,2023-10-12,completed
6216,84,2023-10-12,cancelled
6217,1796,2023-10-12,returned
6218,635,2023-10-12,returned
6219,1221,2023-10-12,completed
6220,1955,2023-10-12,completed
6221,13,2023-10-12,completed
6222,300,2023-10-12,returned
6223,1990,2023-10-12,
6224,1041,2023-10-12,cancelled
6225,142,2023-10-12,completed
6226,1831,2023-10-12,completed
6227,1757,2023-10-12,completed
6228,1871,2023-10-12,completed
6229,145,2023-10-12,completed
6230,1133,2023-10-12,completed
6231,1923,2023-10-12,cancelled
6232,958,2023-10-13,completed
6233,1512,2023-10-13,completed
6234,1993,2023-10-13,completed
6235,213,2023-10-13,completed
6236,595,2023-10-13,completed
6237,1744,2023-10-13,completed
6238,220,2023-10-13,completed
6239,1675,2023-10-13,completed
6240,357,2023-10-13,returned
6241,210,2023-10-13,completed
6242,677,2023-10-13,completed
6243,1702,2023-10-13,completed
6244,220,2023-10-13,completed
6245,562,2023-10-13,completed
6246,746,2023-10-13,completed
6247,1830,2023-10-13,completed
6248,1270,2023-10-13,completed
6249,1214,2023-10-13,completed
6250,1907,2023-10-13,completed
6251,316,2023-10-13,
6252,30,2023-10-13,returned
6253,783,2023-10-13,completed
6254,1321,2023-10-13,completed
6255,734,2023-10-13,completed
6256,1410,2023-10-13,completed
6257,1352,2023-10-13,completed
6258,1122,2023-10-13,completed
6259,1605,2023-10-13,completed
6260,73,2023-10-13,completed
6261,763,2023-10-13,completed
6262,1372,2023-10-13,completed
6263,684,2023-10-13,completed
6264,1478,2023-10-13,completed
6265,36,2023-10-14,completed
6266,212,2023-10-14,returned
6267,1460,2023-10-14,completed
6268,1906,2023-10-14,completed
6269,1250,2023-10-14,cancelled
6270,1358,2023-10-14,completed
6271,1718,2023-10-14,completed
6272,1867,2023-10-14,completed
6273,602,2023-10-14,cancelled
6274,1707,2023-10-14,completed
6275,135,2023-10-14,completed
6276,484,2023-10-14,completed
6277,1832,2023-10-14,returned
6278,1107,2023-10-14,completed
6279,1995,2023-10-14,completed
6280,627,2023-10-14,completed
6281,1308,2023-10-14,completed
6282,57,2023-10-14,completed
6283,1541,2023-10-14,completed
6284,1783,2023-10-14,completed
6285,151,2023-10-14,completed
6286,143,2023-10-14,completed
6287,1268,2023-10-14,cancelled
6288,311,2023-10-14,completed
6289,288,2023-10-14,completed
6290,249,2023-10-14,completed
6291,555,2023-10-14,completed
6292,1102,2023-10-14,returned
6293,350,2023-10-14,completed
6294,259,2023-10-14,completed
6295,754,2023-10-14,completed
6296,1676,2023-10-15,completed
6297,735,2023-10-15,returned
6298,2,2023-10-15,completed
6299,930,2023-10-15,cancelled
6300,231,2023-10-15,completed
6301,208,2023-10-15,completed
6302,778,2023-10-15,completed
6303,1784,2023-10-15,completed
6304,580,2023-10-15,completed
6305,2000,2023-10-15,completed
6306,591,2023-10-15,completed
6307,1608,2023-10-15,completed
6308,351,2023-10-15,completed
6309,1592,2023-10-15,completed
6310,1135,2023-10-15,completed
6311,570,2023-10-15,completed
6312,516,2023-10-15,completed
6313,23,2023-10-15,returned
6314,320,2023-10-15,completed
6315,501,2023-10-15,cancelled
6316,868,2023-10-16,completed
6317,1435,2023-10-16,completed
6318,1062,2023-10-16,completed
6319,916,2023-10-16,completed
6320,485,2023-10-16,completed
6321,1592,2023-10-16,completed
6322,159,2023-10-16,cancelled
6323,963,2023-10-16,completed
6324,82,2023-10-16,
6325,1756,2023-10-16,completed
6326,1625,2023-10-16,completed
6327,87,2023-10-16,completed
6328,641,2023-10-16,completed
6329,1460,2023-10-16,completed
6330,689,2023-10-16,completed
6331,213,2023-10-16,completed
6332,1345,2023-10-16,completed
6333,31,2023-10-17,cancelled
6334,1971,2023-10-17,completed
6335,379,2023-10-17,completed
6336,1938,2023-10-17,returned
6337,784,2023-10-17,completed
6338,1554,2023-10-17,completed
6339,1390,2023-10-17,completed
6340,468,2023-10-17,completed
6341,719,2023-10-17,completed
6342,527,2023-10-17,completed
6343,169,2023-10-17,completed
6344,1344,2023-10-17,completed
6345,681,2023-10-17,completed
6346,1736,2023-10-17,completed
6347,1975,2023-10-17,returned
6348,1639,2023-10-17,completed
6349,1130,2023-10-18,completed
6350,581,2023-10-18,cancelled
6351,728,2023-10-18,cancelled
6352,1840,2023-10-18,completed
6353,1550,2023-10-18,completed
6354,1302,2023-10-18,completed
6355,1576,2023-10-18,completed
6356,1649,2023-10-18,completed
6357,152,2023-10-18,completed
6358,1464,2023-10-18,completed
6359,1380,2023-10-18,completed
6360,1806,2023-10-18,completed
6361,333,2023-10-18,completed
6362,433,2023-10-18,completed
6363,1911,2023-10-18,completed
6364,1475,2023-10-18,completed
6365,761,2023-10-18,cancelled
6366,1248,2023-10-18,completed
6367,1614,2023-10-18,completed
6368,830,2023-10-18,completed
6369,585,2023-10-18,completed
6370,1376,2023-10-19,completed
6371,833,2023-10-19,completed
6372,1673,2023-10-19,completed
6373,269,2023-10-19,completed
6374,1752,2023-10-19,completed
6375,1254,2023-10-19,completed
6376,1361,2023-10-19,returned
6377,180,2023-10-19,completed
6378,1604,2023-10-19,completed
6379,79,2023-10-19,cancelled
6380,405,2023-10-19,returned
6381,1674,2023-10-19,completed
6382,611,2023-10-19,completed
6383,1283,2023-10-19,completed
6384,1790,2023-10-19,completed
6385,221,2023-10-19,completed
6386,1200,2023-10-19,completed
6387,1004,2023-10-19,completed
6388,1248,2023-10-19,completed
6389,1779,2023-10-19,completed
6390,882,2023-10-19,completed
6391,1257,2023-10-19,cancelled
6392,408,2023-10-19,cancelled
6393,1573,2023-10-19,completed
6394,733,2023-10-20,completed
6395,1749,2023-10-20,completed
6396,32,2023-10-20,completed
6397,1749,2023-10-20,completed
6398,1518,2023-10-20,completed
6399,233,2023-10-20,completed
6400,941,2023-10-20,completed
6401,1047,2023-10-20,returned
6402,1434,2023-10-20,completed
6403,557,2023-10-20,completed
6404,1683,2023-10-20,completed
6405,1402,2023-10-20,completed
6406,143,2023-10-20,completed
6407,1231,2023-10-20,completed
6408,1742,2023-10-20,completed
6409,1792,2023-10-20,completed
6410,1520,2023-10-20,completed
6411,369,2023-10-20,returned
6412,1990,2023-10-20,completed
6413,880,2023-10-20,completed
6414,1282,2023-10-20,completed
6415,433,2023-10-20,completed
6416,261,2023-10-20,cancelled
6417,1369,2023-10-20,completed
6418,467,2023-10-20,completed
6419,578,2023-10-20,completed
6420,1707,2023-10-20,completed
6421,1452,2023-10-20,completed
6422,196,2023-10-20,completed
6423,1346,2023-10-20,completed
6424,1062,2023-10-20,returned
6425,345,2023-10-20,completed
6426,1530,2023-10-21,completed
6427,1969,2023-10-21,cancelled
6428,1008,2023-10-21,completed
6429,277,2023-10-21,completed
6430,1977,2023-10-21,completed
6431,872,2023-10-21,cancelled
6432,1421,2023-10-21,completed
6433,1208,2023-10-21,completed
6434,923,2023-10-21,completed
6435,806,2023-10-21,completed
6436,559,2023-10-21,completed
6437,1482,2023-10-21,completed
6438,691,2023-10-21,completed
6439,704,2023-10-21,completed
6440,1280,2023-10-21,returned
6441,901,2023-10-21,completed
6442,1049,2023-10-21,completed
6443,1603,2023-10-21,completed
6444,143,2023-10-21,completed
6445,159,2023-10-21,cancelled
6446,74,2023-10-21,completed
6447,1418,2023-10-21,completed
6448,1341,2023-10-21,cancelled
6449,1005,2023-10-21,completed
6450,1781,2023-10-21,completed
6451,194,2023-10-21,completed
6452,259,2023-10-21,completed
6453,1198,2023-10-21,cancelled
6454,659,2023-10-21,returned
6455,1252,2023-10-21,completed
6456,927,2023-10-21,completed
6457,1211,2023-10-21,completed
6458,1435,2023-10-21,completed
6459,190,2023-10-21,completed
6460,1403,2023-10-21,completed
6461,1366,2023-10-21,completed
6462,1324,2023-10-21,completed
6463,1115,2023-10-21,completed
6464,565,2023-10-21,completed
6465,1972,2023-10-21,completed
