date_id,revenue,n_orders,day_of_week,month,revenue_zscore_by_weekday,anomaly,anomaly_score
2023-12-25,351849.51,38,0,12,0.4133861403595815,1,0.24244644547899297
2023-12-26,412192.21,47,1,12,0.6037912624126474,1,0.2108717005100354
2023-12-27,493102.54,50,2,12,0.4339352082150404,1,0.20956004526976713
2023-12-28,437100.0,42,3,12,0.5491858555304128,1,0.22711655028058286
2023-12-29,733065.76,70,4,12,0.5659444212071797,1,0.09793589042569328
2023-12-30,516392.34,61,5,12,0.22848448443095584,1,0.1760997058156497
2023-12-31,541679.23,41,6,12,1.0532549020922368,1,0.1726294683914087
2024-01-01,307694.43,26,0,1,0.1777868610709824,1,0.2590190127650145
2024-01-02,148316.05,15,1,1,-0.5756191281234225,1,0.27089306255130696
2024-01-03,211157.52,21,2,1,-0.2746434921169637,1,0.2914503581826264
2024-01-04,257641.27,22,3,1,-0.13080186269591546,1,0.2880302059094765
2024-01-05,276226.01,20,4,1,-0.4422225367278026,1,0.27177624298329545
2024-01-06,476114.05,38,5,1,0.09221929078028725,1,0.23983293765564379
2024-01-07,171058.8,19,6,1,-0.4589352411416749,1,0.28388910258565453
2024-01-08,163403.51,21,0,1,-0.5921095304628771,1,0.26718284129981806
2024-01-09,223333.31,20,1,1,-0.24032496621980112,1,0.2921233016946612
2024-01-10,190057.11,22,2,1,-0.3276726291248542,1,0.28179541142782455
2024-01-11,87571.69,14,3,1,-0.7752131189435774,1,0.23431398300333317
2024-01-12,429683.82,35,4,1,-0.10356747556234028,1,0.2436203760283539
2024-01-13,458786.66,39,5,1,0.033599122103547055,1,0.24236315853129436
2024-01-14,226810.23,23,6,1,-0.231460563296216,1,0.29151222966163276
2024-01-15,247588.36000000002,29,0,1,-0.14292248364926438,1,0.27426850463602226
2024-01-16,187375.61000000002,17,1,1,-0.40104007212318704,1,0.28285727853012166
2024-01-17,201858.1,19,2,1,-0.2980146122645777,1,0.2871927559615792
2024-01-18,180430.98,18,3,1,-0.4233596497742764,1,0.2840333476342393
2024-01-19,297226.87,30,4,1,-0.39587724138032365,1,0.2663004835321772
2024-01-20,516244.12,35,5,1,0.2279830424133601,1,0.2144029259203904
2024-01-21,227833.09,21,6,1,-0.2272871322473442,1,0.2938268221694082
2024-01-22,171585.05,18,0,1,-0.5484550986858122,1,0.27828587214408695
2024-01-23,210460.52,19,1,1,-0.297860676460502,1,0.29014596608843196
2024-01-24,241688.17,24,2,1,-0.19791446070051477,1,0.29152964998692055
2024-01-25,300287.75,20,3,1,0.03079006780300622,1,0.2574052765097453
2024-01-26,402070.81,37,4,1,-0.1645046516533618,1,0.2481428400312734
2024-01-27,394621.81,40,5,1,-0.18347652114784446,1,0.24064211179683992
2024-01-28,306494.02999999997,27,6,1,0.09366198036772155,1,0.2667713028790774
2024-01-29,160705.03,21,0,1,-0.606507872469611,1,0.2672428258067259
2024-01-30,147145.39,22,1,1,-0.5808514635029616,1,0.2630109197792394
2024-01-31,147668.4,20,2,1,-0.4342031046074508,1,0.27038491568733997
2024-02-01,151935.26,21,3,2,-0.5313328847459958,1,0.26890119552512115
2024-02-02,321176.92,22,4,2,-0.3430235896328767,1,0.2623175659812106
2024-02-03,405081.16,25,5,2,-0.14809156927401576,1,0.2407551090685211
2024-02-04,191325.47,19,6,2,-0.3762440127866313,1,0.285741878426035
2024-02-05,246635.77000000002,21,0,2,-0.14800524009444635,1,0.28830757084014264
2024-02-06,216464.41,19,1,2,-0.27102592848768164,1,0.2904059493225108
2024-02-08,141037.88,15,3,2,-0.5726241864332708,1,0.2699028033533751
2024-02-09,331221.77,30,4,2,-0.32085632886493076,1,0.26107082528049524
2024-02-10,388274.98,34,5,2,-0.2049484361426934,1,0.25011984931088926
2024-02-11,181012.58000000002,18,6,2,-0.41832223984566186,1,0.285146402806968
2024-02-12,265760.65,21,0,2,-0.04596017654839588,1,0.27879150959474774
2024-02-13,135136.23,11,1,2,-0.6345271274417205,1,0.2391404352221541
2024-02-14,219863.72,15,2,2,-0.2527632408508463,1,0.27100149489475905
2024-02-15,311483.1,28,3,2,0.07321040868720342,1,0.2691613864869462
2024-02-16,405565.17,39,4,2,-0.15679319858665808,1,0.24681987234238223
2024-02-17,478096.25,42,5,2,0.09892525736562036,1,0.23847693863863179
2024-02-18,334581.64,24,6,2,0.20826388450181993,1,0.24822037254007612
2024-02-19,380223.39,29,0,2,0.5647813066376449,1,0.23446671551915188
2024-02-20,240599.28,23,1,2,-0.16315367336528913,1,0.2862508155267307
2024-02-21,964429.48,104,2,2,1.6184648394766972,1,0.021533196671783772
2024-02-22,173180.56,17,3,2,-0.4508322422303946,1,0.28482908093751835
2024-02-23,392004.52,37,4,2,-0.1867192268233012,1,0.24674624408752094
2024-02-24,426502.65,40,5,2,-0.075620680288017,1,0.24482498299619
2024-02-25,119891.67,20,6,2,-0.6677052478128349,1,0.2437813690582027
2024-02-26,269007.42,25,0,2,-0.02863631093619826,1,0.2729966122130119
2024-02-27,196017.3,23,1,2,-0.36241551817412393,1,0.28537700208345596
2024-02-28,152668.34,15,2,2,-0.4216373533594309,1,0.27070461702171356
2024-02-29,226932.24,22,3,2,-0.2471615585359777,1,0.2933128677977349
2024-03-01,372293.83,36,4,3,-0.23021733830790705,1,0.25420972120070867
2024-03-02,318839.54,34,5,3,-0.43985497457367867,1,0.2453389717921174
2024-03-03,276105.01,26,6,3,-0.030330041622372593,1,0.2760732229970904
2024-03-04,167648.82,21,0,3,-0.5694577319301446,1,0.2715521012329617
2024-03-05,166528.92,22,1,3,-0.49421560868656733,1,0.27260932364462526
2024-03-06,146877.01,20,2,3,-0.436192010450355,1,0.26926731745578114
2024-03-07,146031.82,19,3,3,-0.5537016304475063,1,0.2713371589192904
2024-03-08,277559.58,36,4,3,-0.43927957651014776,1,0.23482099423624353
2024-03-09,300745.76,38,5,3,-0.5010679117557832,1,0.22443517505699778
2024-03-10,145202.82,21,6,3,-0.5644317408884728,1,0.26511237818974015
2024-03-11,207730.32,16,0,3,-0.3555939474503978,1,0.28171031261002566
2024-03-12,157565.1,23,1,3,-0.5342799420727097,1,0.26362416710836534
2024-03-13,180745.58,18,2,3,-0.3510741838872063,1,0.28317874077369004
2024-03-14,93532.69,18,3,3,-0.7526262724393858,1,0.23117000091712298
2024-03-15,592585.78,44,4,3,0.25592920452043755,1,0.18904578941259914
2024-03-16,277558.99,32,5,3,-0.5795109068328709,1,0.21952931823001998
2024-03-17,73399.38,22,6,3,-0.8574011657479916,1,0.1810385815952978
2024-03-18,206716.58,20,0,3,-0.3610029833616911,1,0.29387474655593243
2024-03-19,104393.52,13,1,3,-0.7719335214381964,1,0.2423252535496297
2024-03-20,314974.21,25,2,3,-0.013733420809548539,1,0.2651622561453777
2024-03-21,174280.05,20,3,3,-0.44666616072345056,1,0.2856533639135058
2024-03-22,523171.65,43,4,3,0.102744127521767,1,0.22729500736517927
2024-03-23,2032767.46,178,5,3,5.3585222634393395,-1,-0.12509848510189348
2024-03-24,261824.58,22,6,3,-0.08859646122353133,1,0.2857012058525982
2024-03-25,224518.13,20,0,3,-0.26601884223410255,1,0.2939758898695525
2024-03-26,280445.58,28,1,3,0.014941764450758437,1,0.2716751757478381
2024-03-27,241893.04,23,2,3,-0.19739958543037517,1,0.2904230245942042
2024-03-28,310270.98,28,3,3,0.06861756044283832,1,0.26973407102031344
2024-03-29,364451.11,27,4,3,-0.2475248759386318,1,0.2605846425790238
2024-03-30,343523.93,29,5,3,-0.35634539202936943,1,0.2621195524505191
2024-03-31,194241.96,21,6,3,-0.36434427096495065,1,0.2890035345411263
2024-04-01,193770.7,20,0,4,-0.43007861401974185,1,0.2878565508114408
2024-04-02,324249.76,24,1,4,0.21072718531224244,1,0.2504495647215179
2024-04-03,261006.44,23,2,4,-0.14936416302452554,1,0.2863878762309453
2024-04-04,239403.30000000002,26,3,4,-0.19990742031008227,1,0.28198774656974385
2024-04-05,423237.74,37,4,4,-0.11779286830499357,1,0.24440591745721918
2024-04-06,402060.24,45,5,4,-0.15831162203204435,1,0.22087912919672248
2024-04-07,239074.87,26,6,4,-0.18141888664522204,1,0.28025572753962935
2024-04-08,282679.77,28,0,4,0.04431556246503857,1,0.2684329535790758
2024-04-09,143614.93,22,1,4,-0.5966310671146406,1,0.25915526143251255
2024-04-10,181216.4,20,2,4,-0.34989092828762053,1,0.2827347928645878
2024-04-11,120071.13,20,3,4,-0.6520693741436813,1,0.24322208686230307
2024-04-12,522666.57,41,4,4,0.10162950260763941,1,0.2312125501183382
2024-04-13,38687.35,4,5,4,-1.3876358367207278,1,0.020706389174345308
2024-04-14,356218.8,22,6,4,0.29654692944776373,1,0.2346833617935446
2024-04-15,321654.66,28,0,4,0.2522747824314029,1,0.2592861773527212
2024-04-16,266694.34,21,1,4,-0.046520230974501704,1,0.27820188241543575
2024-04-17,191095.66,22,2,4,-0.3250625656123658,1,0.28146523653107397
2024-04-18,351918.77,22,3,4,0.22642535107675907,1,0.24045234127118342
2024-04-19,373572.25,35,4,4,-0.2273960846793355,1,0.2547076137262486
2024-04-20,335435.41,39,5,4,-0.3837096059557131,1,0.23714249434456613
2024-04-21,374488.7,27,6,4,0.37109101946964757,1,0.243238606812678
2024-04-22,276427.71,24,0,4,0.010956301649089931,1,0.26884771006860797
2024-04-23,148183.12,19,1,4,-0.5762132667648744,1,0.2703370463423779
2024-04-24,219996.78,17,2,4,-0.25242883706578856,1,0.28229407364862663
2024-04-25,237132.12,24,3,4,-0.20851315660321934,1,0.29079008607741813
2024-04-26,398163.21,40,4,4,-0.1731280545092357,1,0.24093136709979196
2024-04-27,431478.53,40,5,4,-0.058786816393038115,1,0.24321711291650672
2024-04-28,238325.98,21,6,4,-0.18447447663621747,1,0.29025488308019004
2024-04-29,233617.05,19,0,4,-0.21746952482136964,1,0.2886622765030892
2024-04-30,338299.64,30,1,4,0.2735239702047652,1,0.2588136403031565
2024-05-01,195853.19,20,2,5,-0.3131060344269931,1,0.28714206356217226
2024-05-02,102580.67,16,3,5,-0.7183425389327605,1,0.2465740161166577
2024-05-03,473056.74,42,4,5,-0.007850881695109288,1,0.23463574079348704
2024-05-04,250841.88,26,5,5,-0.6698973698117165,1,0.2366660505733147
2024-05-05,327241.7,20,6,5,0.1783157650203107,1,0.2405417046573729
2024-05-06,355608.82,26,0,5,0.4334447774772681,1,0.24142538954430837
2024-05-07,373762.23,22,1,5,0.43202615214238504,1,0.22221518010036911
2024-05-08,356967.36,31,2,5,0.09180294103095098,1,0.26587911030442046
2024-05-09,270235.1,27,3,5,-0.08308253622218931,1,0.2816591367691214
2024-05-10,430666.73,41,4,5,-0.1013983618093802,1,0.2365271927888174
2024-05-11,525074.25,44,5,5,0.2578561918050194,1,0.22578341382127615
2024-05-12,229226.02,21,6,5,-0.2216037568969492,1,0.29302444737360994
2024-05-13,300442.72,30,0,5,0.13909374468188448,1,0.260747493048566
2024-05-14,192851.04,24,1,5,-0.3765673079498229,1,0.2855302674279854
2024-05-15,239875.99,20,2,5,-0.20246879597186543,1,0.29105661964003426
2024-05-16,249374.57,25,3,5,-0.16212524534919498,1,0.28503032384144833
2024-05-17,378333.03,34,4,5,-0.21688985992547438,1,0.25516455013307127
2024-05-18,463770.51,49,5,5,0.0504599492482915,1,0.2180370645412944
2024-05-19,389576.25,23,6,5,0.4326506166984047,1,0.22150645684159093
2024-05-20,270166.68,20,0,5,-0.02245082060285262,1,0.26882928854744953
2024-05-21,157368.51,19,1,5,-0.5351586129184408,1,0.27465868560352646
2024-05-22,230398.4,29,2,5,-0.22628768947273165,1,0.2744411393914388
2024-05-23,198696.39,16,3,5,-0.35415011915758055,1,0.2803574282005115
2024-05-24,406233.43,43,4,5,-0.15531846340586516,1,0.23131512601844362
2024-05-25,456287.38,36,5,5,0.02514382588349306,1,0.24120064116378787
2024-05-26,167238.93,18,6,5,-0.47452091665998053,1,0.27809995676110827
2024-05-27,97425.99,17,0,5,-0.9441473064390303,1,0.20407702592523758
2024-05-28,249653.09,23,1,5,-0.12268712425399626,1,0.28743019893883204
2024-05-29,205633.24,19,2,5,-0.2885270043799931,1,0.2900103390672642
2024-05-30,101205.15,14,3,5,-0.7235545267038468,1,0.24414201301731397
2024-05-31,270779.61,36,4,5,-0.4542418072043693,1,0.23394660486237512
2024-06-01,558330.98,51,5,6,0.3703667962432414,1,0.20246615707315435
2024-06-02,238353.49,25,6,6,-0.18436223147250555,1,0.2834419219925563
2024-06-03,205261.02,22,0,6,-0.3687694484425224,1,0.29167523280690905
2024-06-04,245847.76,24,1,6,-0.13969527588625666,1,0.2889924877259908
2024-06-05,258226.03,24,2,6,-0.1563518349620902,1,0.29000447504441224
2024-06-06,164480.98,21,3,6,-0.48379585204601844,1,0.2712477600888622
2024-06-07,333322.87,35,4,6,-0.3162195616061334,1,0.2542949912396971
2024-06-08,468695.05,38,5,6,0.06712012515795548,1,0.24088225646414996
2024-06-09,199272.9,20,6,6,-0.3438172377433843,1,0.2916314714896772
2024-06-10,371163.06,29,0,6,0.5164378947784234,1,0.24065928979532836
2024-06-11,312888.78,27,1,6,0.15994860092374574,1,0.2606172679461234
2024-06-12,328076.4,25,2,6,0.019194746397316765,1,0.26250487661771355
2024-06-13,227007.34,24,3,6,-0.24687699685631576,1,0.2926730918701587
2024-06-14,366985.63,37,4,6,-0.24193162509251914,1,0.25281620995257253
2024-06-15,335706.59,35,5,6,-0.38279217884512334,1,0.25009773662060275
2024-06-16,434653.47000000003,29,6,6,0.6165728245712588,1,0.21549304513006212
2024-06-17,380686.93,24,0,6,0.5672546277123985,1,0.2135790784001489
2024-06-18,223186.7,26,1,6,-0.24098024844520746,1,0.28214888312036246
2024-06-19,256012.19999999998,21,2,6,-0.16191558914422122,1,0.28792348000858153
2024-06-20,284105.97,28,3,6,-0.030524372898989453,1,0.2753056126032482
2024-06-21,427564.47000000003,36,4,6,-0.10824451744037186,1,0.24427985369047728
2024-06-22,220390.54,29,5,6,-0.772917079487136,1,0.2009817130404304
2024-06-23,133642.91,18,6,6,-0.6115980073532522,1,0.2606687219797142
2024-06-24,349885.92,31,0,6,0.402908967884335,1,0.25320328285752663
2024-06-25,116743.93,17,1,6,-0.7167326200707498,1,0.24590521643448354
2024-06-26,221161.05,19,2,6,-0.2495028165124355,1,0.2882335666952729
2024-06-27,295694.08999999997,24,3,6,0.013384214202528959,1,0.2664763952534033
2024-06-28,309848.92,36,4,6,-0.3680225423279683,1,0.25149663391797217
2024-06-29,282540.44,28,5,6,-0.5626581991108915,1,0.24370810585519115
2024-06-30,166937.3,20,6,6,-0.47575161490536233,1,0.2763773011524747
2024-07-01,222247.15,29,0,7,-0.27813616262575,1,0.2714442776318959
2024-07-02,242964.94,21,1,7,-0.15258021351019815,1,0.286904447384041
2024-07-03,145971.9,24,2,7,-0.43846671516923075,1,0.25772925746735914
2024-07-04,366552.87,25,3,7,0.2818754719334925,1,0.24491780603460167
2024-07-05,356477.68,36,4,7,-0.2651208681162116,1,0.25466128208705824
2024-07-06,466101.31,38,5,7,0.058345261990241974,1,0.24135270209534215
2024-07-07,193124.42,28,6,7,-0.36890401143222495,1,0.26801849418667667
2024-07-08,261441.83,27,0,7,-0.06900420408446185,1,0.2798879491911152
2024-07-09,172718.43,19,1,7,-0.4665512209437455,1,0.2830935381944497
2024-07-10,283349.26,24,2,7,-0.09321262554621891,1,0.2809341453653559
2024-07-11,276020.02,21,3,7,-0.06116287507824898,1,0.27752781049887965
2024-07-12,451779.92,45,4,7,-0.05480517342197894,1,0.22353952889577905
2024-07-13,220919.07,25,5,7,-0.7711290134396401,1,0.2216881193650619
2024-07-14,319934.92,24,6,7,0.14850294359873198,1,0.2559620624837566
2024-07-15,221295.37,23,0,7,-0.2832145971352403,1,0.29223103856085414
2024-07-16,303609.36,21,1,7,0.1184736743288299,1,0.2494895178440732
2024-07-17,1441354.81,117,2,7,2.8170642348014034,-1,-0.04597367898893645
2024-07-18,380836.76,32,3,7,0.33599861082172533,1,0.25644799567804977
2024-07-19,635443.73,53,4,7,0.35050934794015864,1,0.17692336549401133
2024-07-20,496095.11,43,5,7,0.15981707137736884,1,0.2295319826571094
2024-07-21,224239.30000000002,23,6,7,-0.2419503655042172,1,0.29119900579868446
2024-07-22,295655.26,25,0,7,0.11354918388337641,1,0.25640930664992245
2024-07-23,350207.23,19,1,7,0.3267456609109031,1,0.2162618580438619
2024-07-24,185382.47,21,2,7,-0.33942084278622686,1,0.2823539527468031
2024-07-25,249715.63,23,3,7,-0.1608329336785492,1,0.2885676857876983
2024-07-26,533917.64,39,4,7,0.12645868398998092,1,0.22242961516609122
2024-07-27,487805.9,39,5,7,0.13177390455322976,1,0.23808177461319902
2024-07-28,297825.77,24,6,7,0.058294104584433744,1,0.2636151798909941
2024-07-29,311392.55,20,0,7,0.19751900529363478,1,0.2412831800225056
2024-07-30,469119.76,31,1,7,0.8582323759174127,1,0.1738676866945088
2024-07-31,208766.69,28,2,7,-0.2806520792312697,1,0.2737287697246495
2024-08-01,350099.17,31,3,8,0.21953069818311244,1,0.2666915011125308
2024-08-02,503223.99,50,4,8,0.05872306389908232,1,0.21035218369886755
2024-08-03,558608.19,47,5,8,0.37130462340352793,1,0.21147663908520287
2024-08-04,204225.13,21,6,8,-0.32361135380701495,1,0.2919244802627396
2024-08-05,1681221.72,160,0,8,7.5065481181499525,-1,-0.11718539899943214
2024-08-06,295894.31,27,1,8,0.08399079367183804,1,0.26476190148698137
2024-08-07,302302.79,30,2,8,-0.04557898529215934,1,0.2741756908401816
2024-08-08,267034.48,30,3,8,-0.09521001695667099,1,0.2726640487158374
2024-08-09,606095.3,42,4,8,0.2857423976183714,1,0.1837872051743742
2024-08-10,536633.98,45,5,8,0.296963831354748,1,0.219647949669453
2024-08-11,214048.09,26,6,8,-0.283532118862031,1,0.27736641520868993
2024-08-12,244877.1,22,0,8,-0.15738901619691253,1,0.2890850818012874
2024-08-13,199809.31,19,1,8,-0.34546690108413486,1,0.2893174465743233
2024-08-14,205906.11000000002,20,2,8,-0.2878412328421252,1,0.2917685409177286
2024-08-15,273385.9,24,3,8,-0.07114382862859636,1,0.2821159722076422
2024-08-16,326598.72000000003,35,4,8,-0.33105860713620927,1,0.25439798754835746
2024-08-17,374070.59,39,5,8,-0.2530032059464664,1,0.24795131920252994
2024-08-18,382915.99,29,6,8,0.40547569942961004,1,0.2483536240501007
2024-08-19,202667.11,20,0,8,-0.38260983388717545,1,0.2923368237950493
2024-08-20,1453153.03,145,1,8,5.256428345084108,-1,-0.09428806334628892
2024-08-21,186947.8,25,2,8,-0.335486886098534,1,0.26972959260605683
2024-08-22,454634.89,27,3,8,0.6156273701920271,1,0.20109913760364856
2024-08-23,629602.58,54,4,8,0.33761893193248427,1,0.17767892488620995
2024-08-24,464738.46,42,5,8,0.05373461394220393,1,0.2408107647743602
2024-08-25,170680.41,23,6,8,-0.4604791323629393,1,0.2728634925039677
2024-08-26,305971.59,35,0,8,0.16859426392633764,1,0.24959748053151393
2024-08-27,281018.28,28,1,8,0.01750148159481579,1,0.27154295816861257
2024-08-28,279909.76,21,2,8,-0.10185670955873996,1,0.2780365295770397
2024-08-29,272011.2,26,3,8,-0.07635270933473834,1,0.28088471408221777
2024-08-30,489160.22,45,4,8,0.027686736132075868,1,0.22768521369290617
2024-08-31,497580.31,45,5,8,0.1648416408317815,1,0.22765322724697223
2024-09-01,286085.23,23,6,9,0.010390839067625819,1,0.26373803708093535
2024-09-02,285924.91,27,0,9,0.061630730848621924,1,0.2661453639439975
2024-09-03,181849.92,24,1,9,-0.42573747639374054,1,0.27890945983076615
2024-09-04,342123.36,29,2,9,0.05449729105802977,1,0.27078277979380727
2024-09-05,300454.32,30,3,9,0.03142121878810995,1,0.26981510089972377
2024-09-06,372839.99,46,4,9,-0.22901205688100465,1,0.21391801758336076
2024-09-07,486759.74,42,5,9,0.12823464816996255,1,0.23785374389653446
2024-09-08,214445.98,20,6,9,-0.2819086645476227,1,0.29087811253794554
2024-09-09,213564.5,23,0,9,-0.32446437859354244,1,0.28765198144054593
2024-09-10,316221.41,24,1,9,0.17484399143500737,1,0.2511943176542881
2024-09-11,219893.05,23,2,9,-0.25268952926948646,1,0.2906837133094275
2024-09-12,231237.88,27,3,9,-0.23084704255169533,1,0.2822281270514162
2024-09-13,584268.78,40,4,9,0.23757501229188202,1,0.19385007723480752
2024-09-14,79911.89,5,5,9,-1.2481693914903136,1,0.07568879050577726
2024-09-15,246346.56,27,6,9,-0.1517492379897159,1,0.2800571547122894
2024-09-16,317539.91,19,0,9,0.2303196159035025,1,0.23005806047185368
2024-09-17,211197.87,28,1,9,-0.2945650462244785,1,0.2723695814370898
2024-09-18,215638.55,23,2,9,-0.2633818553143391,1,0.28972765931107913
2024-09-19,208846.86,20,3,9,-0.315688936833239,1,0.293482859888404
2024-09-20,433907.79,41,4,9,-0.0942458983893631,1,0.2356862324915257
2024-09-21,373153.79,50,5,9,-0.25610482544269975,1,0.18888905231568287
2024-09-22,205337.27000000002,24,6,9,-0.3190736461963034,1,0.28781486772381276
2024-09-23,157194.86,22,0,9,-0.6252371675400868,1,0.26402036478368646
2024-09-24,223283.62,25,1,9,-0.24054705866765902,1,0.2853491240826374
2024-09-25,275901.5,27,2,9,-0.11193019005998366,1,0.2845827890205678
2024-09-26,218004.69,22,3,9,-0.28098897029717457,1,0.2927222833284608
2024-09-27,318848.66,31,4,9,-0.3481616600426467,1,0.26560374244680723
2024-09-28,367230.55,33,5,9,-0.2761436961504528,1,0.2576727534675763
2024-09-29,361514.62,28,6,9,0.31815471508532567,1,0.25251630616188747
2024-09-30,269678.62,28,0,9,-0.0250549736074354,1,0.2739449609262987
2024-10-01,273103.5,31,1,10,-0.017874104327031442,1,0.2640266604953734
2024-10-02,260437.37,25,2,10,-0.1507943385991746,1,0.28421525582024004
2024-10-03,243661.8,22,3,10,-0.18377152266906588,1,0.28978263655090547
2024-10-04,231383.98,27,4,10,-0.5411812043409628,1,0.2604026502872096
2024-10-05,282901.2,32,5,10,-0.5614377145455981,1,0.22189842202077492
2024-10-06,169882.39,21,6,10,-0.46373518054707075,1,0.27992220593496303
2024-10-07,237043.55,21,0,10,-0.19918666970068172,1,0.2913538239443692
2024-10-08,127913.88,21,1,10,-0.6668078557731021,1,0.2481030282520389
2024-10-09,151639.84,22,2,10,-0.4242221594088212,1,0.26669986467823387
2024-10-10,169140.92,20,3,10,-0.46613885665954935,1,0.2821939308784264
2024-10-11,599310.94,54,4,10,0.270770478947249,1,0.18685192009045004
2024-10-12,408696.77,45,5,10,-0.1358596250476025,1,0.2215882777040611
2024-10-13,252648.03,26,6,10,-0.12603824083317977,1,0.28532756215220406
2024-10-14,211332.1,20,0,10,-0.336375846788909,1,0.29209351506529385
2024-10-15,271016.15,18,1,10,-0.027203640874347568,1,0.25447701597108274
2024-10-16,224161.91999999998,23,2,10,-0.24196108882217413,1,0.29119900579868446
2024-10-17,422312.51,35,3,10,0.4931545240739011,1,0.23883813517548158
2024-10-18,282308.15,33,4,10,-0.4288002971316757,1,0.24875830458893394
2024-10-19,399721.38,32,5,10,-0.16622420250211398,1,0.24864931229659254
2024-10-20,350483.12,27,6,10,0.2731444452383966,1,0.25771099048016216
2024-10-21,257585.7,21,0,10,-0.08957944591038855,1,0.2875352236964782
2024-10-22,255053.37,26,1,10,-0.09855024753196073,1,0.2842721462864648
2024-10-23,314258.56,31,2,10,-0.015531978368368393,1,0.2678279097554878
2024-10-24,218736.66,28,3,10,-0.27821546014188636,1,0.2769566434506207
2024-10-25,226891.27,26,4,10,-0.5510958445919132,1,0.26372770067197565
2024-10-26,399924.96,29,5,10,-0.1655354724660721,1,0.24770641855218345
2024-10-27,379917.81,36,6,10,0.3932426494500365,1,0.24975806956996016
2024-10-28,236048.1,20,0,10,-0.20449811523691067,1,0.290411565876453
2024-10-29,156405.09,21,1,10,-0.5394646766357932,1,0.2707868817088397
2024-10-30,305171.36,31,2,10,-0.03836975136984576,1,0.27174491595849626
2024-10-31,240954.72,24,3,10,-0.19402892921739104,1,0.29163275028086433
2024-11-01,1090350.24,92,4,11,1.3544099768401605,1,0.02946436298096622
2024-11-02,1146048.6199999999,124,5,11,2.35867012358196,-1,-0.020048357205155964
2024-11-03,717711.35,63,6,11,1.7714938743921964,1,0.11221861503718145
2024-11-04,460688.52999999997,45,0,11,0.9941210109673893,1,0.17875601982561556
2024-11-05,649441.21,54,1,11,1.664189957559234,1,0.12071689322968293
2024-11-06,593528.15,58,2,11,0.6863228837052787,1,0.1689789216633763
2024-11-07,572805.89,47,3,11,1.0633895306092072,1,0.1736962969552463
2024-11-08,863254.18,89,4,11,0.8532479304787829,1,0.04272006664736028
2024-11-09,890961.52,70,5,11,1.4956867874153201,1,0.08680180182573227
2024-11-10,523584.51,48,6,11,0.9794255742578876,1,0.18069172841497744
2024-11-11,699712.7,45,0,11,2.2694877906121222,1,0.06429236032900332
2024-11-12,353739.05,48,1,11,0.3425313431244957,1,0.2055452075502241
2024-11-13,540506.25,50,2,11,0.553069283442598,1,0.20118925851230185
2024-11-14,531517.41,49,3,11,0.9069432027864629,1,0.18308110247589943
2024-11-15,1296571.05,104,4,11,1.8095039275758136,-1,-0.005461084920695636
2024-11-16,1263063.39,122,5,11,2.7545419516570453,-1,-0.036688572524583796
2024-11-17,432023.21,44,6,11,0.6058409465521695,1,0.21739030450520686
2024-11-18,699180.0,65,0,11,2.266645450929417,1,0.07824797401501438
2024-11-19,452268.24,58,1,11,0.7829134923004676,1,0.16556537860724013
2024-11-20,917168.8,76,2,11,1.499690224442863,1,0.07971338970669639
2024-11-21,744280.68,66,3,11,1.7131252731135638,1,0.10367832786519127
2024-11-22,1318578.93,111,4,11,1.8580715433102106,-1,-0.014370846196576026
2024-11-23,1571399.9,120,5,11,3.7976729843975434,-1,-0.07457545566259982
2024-11-24,473753.35,57,6,11,0.7761065371019703,1,0.17093191238740102
2024-11-25,365842.89,38,0,11,0.4880509409399789,1,0.23810704485832968
2024-11-26,399086.97,48,1,11,0.5452166028963463,1,0.21005988752854537
2024-11-27,407356.97,50,2,11,0.21844112163806562,1,0.20828722981318254
2024-11-28,681347.77,62,3,11,1.4746659578590597,1,0.13740634885798753
2024-11-29,1097199.5,102,4,11,1.369525118677765,1,0.019035382101714515
2024-11-30,892601.72,80,5,11,1.5012357362566393,1,0.07896586551238971
2024-12-01,400642.19,40,6,12,0.4778014072083015,1,0.23683952591251412
2024-12-02,645215.3099999999,62,0,12,1.9787048091950417,1,0.09895522380972255
2024-12-03,395991.84,37,1,12,0.5313827329398492,1,0.23976555831051222
2024-12-04,857873.62,67,2,12,1.3506707397917341,1,0.0952869147304698
2024-12-05,679447.33,67,3,12,1.4674649938311406,1,0.12872037921434565
2024-12-06,1378086.2,107,4,12,1.989393879798915,-1,-0.012717227780125406
2024-12-07,1081444.44,108,5,12,2.1401081861625055,1,0.011417822922726195
2024-12-08,622587.85,54,6,12,1.383374905640498,1,0.14501554340355216
2024-12-09,716522.88,78,0,12,2.359182255953633,1,0.053504433230945114
2024-12-10,538549.26,60,1,12,1.168551707946968,1,0.14297934251900024
2024-12-11,883712.92,82,2,12,1.4156095623021967,1,0.07500908011391239
2024-12-12,766265.7,64,3,12,1.7964287913372807,1,0.09829036626842336
2024-12-13,1154698.29,106,4,12,1.4964150843588215,1,0.01057198580609442
2024-12-14,1039560.0599999999,98,5,12,1.9984094409665654,1,0.022255035861122097
2024-12-15,754821.54,65,6,12,1.9229093361127978,1,0.09468584476496378
2024-12-16,581931.27,49,0,12,1.6410386966102417,1,0.11984489226588901
2024-12-17,628350.36,61,1,12,1.5699231331699537,1,0.12801207535018855
2024-12-18,549090.31,47,2,12,0.5746425748537107,1,0.20395429900102174
